cod_siafi_municipio,municipio,uf,estado,data_emissao,moviment_liquida,moviment_liquida_acum,saldo,Unnamed: 0,code_muni,name_muni
8501,AGUDO,RS,RIO GRANDE DO SUL,23/04/2024,600000,1200000,1200000,5.0,4300109.0,AGUDO
8503,AJURICABA,RS,RIO GRANDE DO SUL,24/04/2024,100000,200000,200000,6.0,4300208.0,AJURICABA
8505,ALECRIM,RS,RIO GRANDE DO SUL,24/04/2024,720000,1440000,1440000,7.0,4300307.0,ALECRIM
8505,ALECRIM,RS,RIO GRANDE DO SUL,08/05/2024,84388,84388,84388,7.0,4300307.0,ALECRIM
8507,ALEGRETE,RS,RIO GRANDE DO SUL,24/04/2024,400000,800000,800000,8.0,4300406.0,ALEGRETE
8507,ALEGRETE,RS,RIO GRANDE DO SUL,30/04/2024,300000,600000,600000,8.0,4300406.0,ALEGRETE
8507,ALEGRETE,RS,RIO GRANDE DO SUL,02/05/2024,100000,100000,100000,8.0,4300406.0,ALEGRETE
8511,ALVORADA,RS,RIO GRANDE DO SUL,24/04/2024,600000,1200000,1200000,14.0,4300604.0,ALVORADA
8511,ALVORADA,RS,RIO GRANDE DO SUL,30/04/2024,250000,500000,500000,14.0,4300604.0,ALVORADA
8511,ALVORADA,RS,RIO GRANDE DO SUL,06/05/2024,150000,150000,150000,14.0,4300604.0,ALVORADA
8513,ANTA GORDA,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,18.0,4300703.0,ANTA GORDA
8513,ANTA GORDA,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,18.0,4300703.0,ANTA GORDA
8515,ANTONIO PRADO,RS,RIO GRANDE DO SUL,16/04/2024,800000,1600000,1600000,19.0,4300802.0,ANTONIO PRADO
8515,ANTONIO PRADO,RS,RIO GRANDE DO SUL,09/05/2024,1393812,1393812,1393812,19.0,4300802.0,ANTONIO PRADO
8517,ARATIBA,RS,RIO GRANDE DO SUL,24/04/2024,200000,400000,400000,22.0,4300901.0,ARATIBA
8517,ARATIBA,RS,RIO GRANDE DO SUL,25/04/2024,100000,200000,200000,22.0,4300901.0,ARATIBA
8519,ARROIO DO MEIO,RS,RIO GRANDE DO SUL,16/04/2024,300000,600000,600000,23.0,4301008.0,ARROIO DO MEIO
8519,ARROIO DO MEIO,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,23.0,4301008.0,ARROIO DO MEIO
8519,ARROIO DO MEIO,RS,RIO GRANDE DO SUL,23/04/2024,600000,1200000,1200000,23.0,4301008.0,ARROIO DO MEIO
8519,ARROIO DO MEIO,RS,RIO GRANDE DO SUL,24/04/2024,150000,300000,300000,23.0,4301008.0,ARROIO DO MEIO
8521,ARROIO DOS RATOS,RS,RIO GRANDE DO SUL,16/04/2024,450000,900000,900000,26.0,4301107.0,ARROIO DOS RATOS
8521,ARROIO DOS RATOS,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,26.0,4301107.0,ARROIO DOS RATOS
8521,ARROIO DOS RATOS,RS,RIO GRANDE DO SUL,23/04/2024,400000,800000,800000,26.0,4301107.0,ARROIO DOS RATOS
8523,ARROIO DO TIGRE,RS,RIO GRANDE DO SUL,22/04/2024,450000,900000,900000,27.0,4301206.0,ARROIO DO TIGRE
8523,ARROIO DO TIGRE,RS,RIO GRANDE DO SUL,30/04/2024,100000,200000,200000,27.0,4301206.0,ARROIO DO TIGRE
8523,ARROIO DO TIGRE,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,27.0,4301206.0,ARROIO DO TIGRE
8525,ARROIO GRANDE,RS,RIO GRANDE DO SUL,23/04/2024,250000,500000,500000,28.0,4301305.0,ARROIO GRANDE
8525,ARROIO GRANDE,RS,RIO GRANDE DO SUL,08/05/2024,519696,519696,519696,28.0,4301305.0,ARROIO GRANDE
8527,ARVOREZINHA,RS,RIO GRANDE DO SUL,22/04/2024,50000,100000,100000,29.0,4301404.0,ARVOREZINHA
8527,ARVOREZINHA,RS,RIO GRANDE DO SUL,23/04/2024,350000,700000,700000,29.0,4301404.0,ARVOREZINHA
8527,ARVOREZINHA,RS,RIO GRANDE DO SUL,03/05/2024,413275,413275,413275,29.0,4301404.0,ARVOREZINHA
8527,ARVOREZINHA,RS,RIO GRANDE DO SUL,08/05/2024,239258,239258,239258,29.0,4301404.0,ARVOREZINHA
8529,AUGUSTO PESTANA,RS,RIO GRANDE DO SUL,15/04/2024,100000,200000,200000,30.0,4301503.0,AUGUSTO PESTANA
8529,AUGUSTO PESTANA,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,30.0,4301503.0,AUGUSTO PESTANA
8529,AUGUSTO PESTANA,RS,RIO GRANDE DO SUL,25/04/2024,100000,200000,200000,30.0,4301503.0,AUGUSTO PESTANA
8531,BAGE,RS,RIO GRANDE DO SUL,16/04/2024,570000,1140000,1140000,32.0,4301602.0,BAGE
8531,BAGE,RS,RIO GRANDE DO SUL,23/04/2024,2550000,5100000,5100000,32.0,4301602.0,BAGE
8531,BAGE,RS,RIO GRANDE DO SUL,26/04/2024,100000,200000,200000,32.0,4301602.0,BAGE
8531,BAGE,RS,RIO GRANDE DO SUL,03/05/2024,384205,384205,384205,32.0,4301602.0,BAGE
8531,BAGE,RS,RIO GRANDE DO SUL,08/05/2024,83953,83953,83953,32.0,4301602.0,BAGE
8533,BARAO DE COTEGIPE,RS,RIO GRANDE DO SUL,10/04/2024,50000,100000,100000,35.0,4301701.0,BARAO DE COTEGIPE
8533,BARAO DE COTEGIPE,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,35.0,4301701.0,BARAO DE COTEGIPE
8535,BARRACAO,RS,RIO GRANDE DO SUL,24/04/2024,400000,800000,800000,37.0,4301800.0,BARRACAO
8537,BARRA DO RIBEIRO,RS,RIO GRANDE DO SUL,09/04/2024,238750,477500,477500,40.0,4301909.0,BARRA DO RIBEIRO
8537,BARRA DO RIBEIRO,RS,RIO GRANDE DO SUL,22/04/2024,420000,840000,840000,40.0,4301909.0,BARRA DO RIBEIRO
8537,BARRA DO RIBEIRO,RS,RIO GRANDE DO SUL,26/04/2024,100000,200000,200000,40.0,4301909.0,BARRA DO RIBEIRO
8537,BARRA DO RIBEIRO,RS,RIO GRANDE DO SUL,08/05/2024,404529,404529,404529,40.0,4301909.0,BARRA DO RIBEIRO
8539,BARROS CASSAL,RS,RIO GRANDE DO SUL,22/04/2024,180000,360000,360000,43.0,4302006.0,BARROS CASSAL
8539,BARROS CASSAL,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,43.0,4302006.0,BARROS CASSAL
8539,BARROS CASSAL,RS,RIO GRANDE DO SUL,03/05/2024,238750,238750,238750,43.0,4302006.0,BARROS CASSAL
8539,BARROS CASSAL,RS,RIO GRANDE DO SUL,08/05/2024,481104,481104,481104,43.0,4302006.0,BARROS CASSAL
8541,BENTO GONCALVES,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,45.0,4302105.0,BENTO GONCALVES
8541,BENTO GONCALVES,RS,RIO GRANDE DO SUL,22/04/2024,550000,1100000,1100000,45.0,4302105.0,BENTO GONCALVES
8541,BENTO GONCALVES,RS,RIO GRANDE DO SUL,23/04/2024,2450000,4900000,4900000,45.0,4302105.0,BENTO GONCALVES
8541,BENTO GONCALVES,RS,RIO GRANDE DO SUL,29/04/2024,100000,200000,200000,45.0,4302105.0,BENTO GONCALVES
8541,BENTO GONCALVES,RS,RIO GRANDE DO SUL,30/04/2024,585793,1171586,1171586,45.0,4302105.0,BENTO GONCALVES
8543,BOA VISTA DO BURICA,RS,RIO GRANDE DO SUL,16/04/2024,450000,900000,900000,47.0,4302204.0,BOA VISTA DO BURICA
8545,BOM JESUS,RS,RIO GRANDE DO SUL,22/04/2024,968000,1936000,1936000,51.0,4302303.0,BOM JESUS
8545,BOM JESUS,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,51.0,4302303.0,BOM JESUS
8545,BOM JESUS,RS,RIO GRANDE DO SUL,26/04/2024,200000,400000,400000,51.0,4302303.0,BOM JESUS
8547,BOM RETIRO DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,750000,1500000,1500000,54.0,4302402.0,BOM RETIRO DO SUL
8547,BOM RETIRO DO SUL,RS,RIO GRANDE DO SUL,30/04/2024,250000,500000,500000,54.0,4302402.0,BOM RETIRO DO SUL
8547,BOM RETIRO DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,297265,297265,297265,54.0,4302402.0,BOM RETIRO DO SUL
8549,BOSSOROCA,RS,RIO GRANDE DO SUL,26/03/2024,50000,150000,150000,56.0,4302501.0,BOSSOROCA
8549,BOSSOROCA,RS,RIO GRANDE DO SUL,16/04/2024,100000,200000,200000,56.0,4302501.0,BOSSOROCA
8549,BOSSOROCA,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,56.0,4302501.0,BOSSOROCA
8549,BOSSOROCA,RS,RIO GRANDE DO SUL,08/05/2024,304800,304800,304800,56.0,4302501.0,BOSSOROCA
8553,BUTIA,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,60.0,4302709.0,BUTIA
8555,CACAPAVA DO SUL,RS,RIO GRANDE DO SUL,24/04/2024,600000,1200000,1200000,61.0,4302808.0,CACAPAVA DO SUL
8555,CACAPAVA DO SUL,RS,RIO GRANDE DO SUL,25/04/2024,100000,200000,200000,61.0,4302808.0,CACAPAVA DO SUL
8555,CACAPAVA DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,119999,119999,119999,61.0,4302808.0,CACAPAVA DO SUL
8557,CACEQUI,RS,RIO GRANDE DO SUL,23/04/2024,350000,700000,700000,62.0,4302907.0,CACEQUI
8557,CACEQUI,RS,RIO GRANDE DO SUL,08/05/2024,481104,481104,481104,62.0,4302907.0,CACEQUI
8559,CACHOEIRA DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,300000,600000,600000,63.0,4303004.0,CACHOEIRA DO SUL
8559,CACHOEIRA DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,1400000,2800000,2800000,63.0,4303004.0,CACHOEIRA DO SUL
8559,CACHOEIRA DO SUL,RS,RIO GRANDE DO SUL,30/04/2024,450000,900000,900000,63.0,4303004.0,CACHOEIRA DO SUL
8559,CACHOEIRA DO SUL,RS,RIO GRANDE DO SUL,09/05/2024,190532,190532,190532,63.0,4303004.0,CACHOEIRA DO SUL
8561,CACHOEIRINHA,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,64.0,4303103.0,CACHOEIRINHA
8563,CACIQUE DOBLE,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,65.0,4303202.0,CACIQUE DOBLE
8563,CACIQUE DOBLE,RS,RIO GRANDE DO SUL,17/04/2024,191000,382000,382000,65.0,4303202.0,CACIQUE DOBLE
8565,CAIBATE,RS,RIO GRANDE DO SUL,22/04/2024,100000,200000,200000,66.0,4303301.0,CAIBATE
8565,CAIBATE,RS,RIO GRANDE DO SUL,23/04/2024,280000,560000,560000,66.0,4303301.0,CAIBATE
8565,CAIBATE,RS,RIO GRANDE DO SUL,08/05/2024,239290,239290,239290,66.0,4303301.0,CAIBATE
8567,CAICARA,RS,RIO GRANDE DO SUL,16/04/2024,500000,1000000,1000000,67.0,4303400.0,CAICARA
8567,CAICARA,RS,RIO GRANDE DO SUL,23/04/2024,150000,300000,300000,67.0,4303400.0,CAICARA
8567,CAICARA,RS,RIO GRANDE DO SUL,26/04/2024,382000,764000,764000,67.0,4303400.0,CAICARA
8569,CAMAQUA,RS,RIO GRANDE DO SUL,22/04/2024,250000,500000,500000,68.0,4303509.0,CAMAQUA
8569,CAMAQUA,RS,RIO GRANDE DO SUL,23/04/2024,450000,900000,900000,68.0,4303509.0,CAMAQUA
8569,CAMAQUA,RS,RIO GRANDE DO SUL,08/05/2024,4721,4721,4721,68.0,4303509.0,CAMAQUA
8569,CAMAQUA,RS,RIO GRANDE DO SUL,09/05/2024,323812,323812,323812,68.0,4303509.0,CAMAQUA
8571,CAMBARA DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,265000,530000,530000,70.0,4303608.0,CAMBARA DO SUL
8573,CAMPINA DAS MISSOES,RS,RIO GRANDE DO SUL,24/04/2024,150000,300000,300000,72.0,4303707.0,CAMPINA DAS MISSOES
8575,CAMPINAS DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,73.0,4303806.0,CAMPINAS DO SUL
8575,CAMPINAS DO SUL,RS,RIO GRANDE DO SUL,08/05/2024,99924,99924,99924,73.0,4303806.0,CAMPINAS DO SUL
8577,CAMPO BOM,RS,RIO GRANDE DO SUL,16/04/2024,550000,1100000,1100000,74.0,4303905.0,CAMPO BOM
8577,CAMPO BOM,RS,RIO GRANDE DO SUL,22/04/2024,450000,900000,900000,74.0,4303905.0,CAMPO BOM
8577,CAMPO BOM,RS,RIO GRANDE DO SUL,26/04/2024,567000,1134000,1134000,74.0,4303905.0,CAMPO BOM
8577,CAMPO BOM,RS,RIO GRANDE DO SUL,30/04/2024,100000,200000,200000,74.0,4303905.0,CAMPO BOM
8579,CAMPO NOVO,RS,RIO GRANDE DO SUL,16/04/2024,100000,200000,200000,75.0,4304002.0,CAMPO NOVO
8579,CAMPO NOVO,RS,RIO GRANDE DO SUL,22/04/2024,150000,300000,300000,75.0,4304002.0,CAMPO NOVO
8579,CAMPO NOVO,RS,RIO GRANDE DO SUL,23/04/2024,330000,660000,660000,75.0,4304002.0,CAMPO NOVO
8579,CAMPO NOVO,RS,RIO GRANDE DO SUL,24/04/2024,238750,477500,477500,75.0,4304002.0,CAMPO NOVO
8579,CAMPO NOVO,RS,RIO GRANDE DO SUL,08/05/2024,99972,99972,99972,75.0,4304002.0,CAMPO NOVO
8581,CANDELARIA,RS,RIO GRANDE DO SUL,22/04/2024,1200000,2400000,2400000,77.0,4304200.0,CANDELARIA
8581,CANDELARIA,RS,RIO GRANDE DO SUL,23/04/2024,100000,200000,200000,77.0,4304200.0,CANDELARIA
8581,CANDELARIA,RS,RIO GRANDE DO SUL,08/05/2024,323812,323812,323812,77.0,4304200.0,CANDELARIA
8583,CANDIDO GODOI,RS,RIO GRANDE DO SUL,08/05/2024,570375,570375,570375,78.0,4304309.0,CANDIDO GODOI
8585,CANELA,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,80.0,4304408.0,CANELA
8585,CANELA,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,80.0,4304408.0,CANELA
8585,CANELA,RS,RIO GRANDE DO SUL,24/04/2024,570000,1140000,1140000,80.0,4304408.0,CANELA
8585,CANELA,RS,RIO GRANDE DO SUL,25/04/2024,100000,200000,200000,80.0,4304408.0,CANELA
8585,CANELA,RS,RIO GRANDE DO SUL,29/04/2024,100000,200000,200000,80.0,4304408.0,CANELA
8585,CANELA,RS,RIO GRANDE DO SUL,30/04/2024,677000,1354000,1354000,80.0,4304408.0,CANELA
8587,CANGUCU,RS,RIO GRANDE DO SUL,08/04/2024,286500,573000,573000,81.0,4304507.0,CANGUCU
8587,CANGUCU,RS,RIO GRANDE DO SUL,16/04/2024,900000,1800000,1800000,81.0,4304507.0,CANGUCU
8587,CANGUCU,RS,RIO GRANDE DO SUL,06/05/2024,50000,50000,50000,81.0,4304507.0,CANGUCU
8589,CANOAS,RS,RIO GRANDE DO SUL,05/04/2024,90000,180000,180000,82.0,4304606.0,CANOAS
8589,CANOAS,RS,RIO GRANDE DO SUL,22/04/2024,335792,671584,671584,82.0,4304606.0,CANOAS
8589,CANOAS,RS,RIO GRANDE DO SUL,26/04/2024,150000,300000,300000,82.0,4304606.0,CANOAS
8589,CANOAS,RS,RIO GRANDE DO SUL,30/04/2024,1000000,2000000,2000000,82.0,4304606.0,CANOAS
8589,CANOAS,RS,RIO GRANDE DO SUL,08/05/2024,250000,250000,250000,82.0,4304606.0,CANOAS
8591,CARAZINHO,RS,RIO GRANDE DO SUL,12/04/2024,140000,280000,280000,91.0,4304705.0,CARAZINHO
8591,CARAZINHO,RS,RIO GRANDE DO SUL,23/04/2024,1017000,2034000,2034000,91.0,4304705.0,CARAZINHO
8591,CARAZINHO,RS,RIO GRANDE DO SUL,30/04/2024,200000,400000,400000,91.0,4304705.0,CARAZINHO
8593,CARLOS BARBOSA,RS,RIO GRANDE DO SUL,24/04/2024,800000,1600000,1600000,93.0,4304804.0,CARLOS BARBOSA
8593,CARLOS BARBOSA,RS,RIO GRANDE DO SUL,30/04/2024,100000,200000,200000,93.0,4304804.0,CARLOS BARBOSA
8593,CARLOS BARBOSA,RS,RIO GRANDE DO SUL,08/05/2024,131098,131098,131098,93.0,4304804.0,CARLOS BARBOSA
8595,CASCA,RS,RIO GRANDE DO SUL,16/04/2024,100000,200000,200000,95.0,4304903.0,CASCA
8595,CASCA,RS,RIO GRANDE DO SUL,22/04/2024,552522,1105044,1105044,95.0,4304903.0,CASCA
8595,CASCA,RS,RIO GRANDE DO SUL,23/04/2024,750000,1500000,1500000,95.0,4304903.0,CASCA
8599,CAXIAS DO SUL,RS,RIO GRANDE DO SUL,05/04/2024,500000,1000000,1000000,98.0,4305108.0,CAXIAS DO SUL
8599,CAXIAS DO SUL,RS,RIO GRANDE DO SUL,09/04/2024,150000,300000,300000,98.0,4305108.0,CAXIAS DO SUL
8599,CAXIAS DO SUL,RS,RIO GRANDE DO SUL,17/04/2024,191000,382000,382000,98.0,4305108.0,CAXIAS DO SUL
8599,CAXIAS DO SUL,RS,RIO GRANDE DO SUL,22/04/2024,7772585,15545170,15545170,98.0,4305108.0,CAXIAS DO SUL
8599,CAXIAS DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,500000,1000000,1000000,98.0,4305108.0,CAXIAS DO SUL
8599,CAXIAS DO SUL,RS,RIO GRANDE DO SUL,30/04/2024,3100000,6200000,6200000,98.0,4305108.0,CAXIAS DO SUL
8601,CERRO LARGO,RS,RIO GRANDE DO SUL,22/04/2024,350000,700000,700000,104.0,4305207.0,CERRO LARGO
8603,CHAPADA,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,105.0,4305306.0,CHAPADA
8603,CHAPADA,RS,RIO GRANDE DO SUL,09/05/2024,304800,304800,304800,105.0,4305306.0,CHAPADA
8605,CHIAPETTA,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,108.0,4305405.0,CHIAPETTA
8607,CIRIACO,RS,RIO GRANDE DO SUL,16/04/2024,660000,1320000,1320000,112.0,4305504.0,CIRIACO
8607,CIRIACO,RS,RIO GRANDE DO SUL,08/05/2024,323812,323812,323812,112.0,4305504.0,CIRIACO
8611,CONDOR,RS,RIO GRANDE DO SUL,22/04/2024,770000,1540000,1540000,115.0,4305702.0,CONDOR
8611,CONDOR,RS,RIO GRANDE DO SUL,08/05/2024,405373,405373,405373,115.0,4305702.0,CONDOR
8613,CONSTANTINA,RS,RIO GRANDE DO SUL,16/04/2024,970000,1940000,1940000,116.0,4305801.0,CONSTANTINA
8613,CONSTANTINA,RS,RIO GRANDE DO SUL,08/05/2024,352000,352000,352000,116.0,4305801.0,CONSTANTINA
8615,CORONEL BICACO,RS,RIO GRANDE DO SUL,16/04/2024,670000,1340000,1340000,120.0,4305900.0,CORONEL BICACO
8617,CRISSIUMAL,RS,RIO GRANDE DO SUL,24/04/2024,1050000,2100000,2100000,124.0,4306007.0,CRISSIUMAL
8617,CRISSIUMAL,RS,RIO GRANDE DO SUL,26/04/2024,200000,400000,400000,124.0,4306007.0,CRISSIUMAL
8617,CRISSIUMAL,RS,RIO GRANDE DO SUL,30/04/2024,100000,200000,200000,124.0,4306007.0,CRISSIUMAL
8619,CRUZ ALTA,RS,RIO GRANDE DO SUL,16/04/2024,1550000,3100000,3100000,127.0,4306106.0,CRUZ ALTA
8619,CRUZ ALTA,RS,RIO GRANDE DO SUL,08/05/2024,624,624,624,127.0,4306106.0,CRUZ ALTA
8621,CRUZEIRO DO SUL,RS,RIO GRANDE DO SUL,05/04/2024,150000,300000,300000,129.0,4306205.0,CRUZEIRO DO SUL
8621,CRUZEIRO DO SUL,RS,RIO GRANDE DO SUL,24/04/2024,1251031,2502062,2502062,129.0,4306205.0,CRUZEIRO DO SUL
8621,CRUZEIRO DO SUL,RS,RIO GRANDE DO SUL,30/04/2024,200000,400000,400000,129.0,4306205.0,CRUZEIRO DO SUL
8621,CRUZEIRO DO SUL,RS,RIO GRANDE DO SUL,13/05/2024,200000,200000,200000,129.0,4306205.0,CRUZEIRO DO SUL
8623,DAVID CANABARRO,RS,RIO GRANDE DO SUL,24/04/2024,180000,360000,360000,130.0,4306304.0,DAVID CANABARRO
8625,DOIS IRMAOS,RS,RIO GRANDE DO SUL,16/04/2024,250000,500000,500000,134.0,4306403.0,DOIS IRMAOS
8625,DOIS IRMAOS,RS,RIO GRANDE DO SUL,22/04/2024,200000,400000,400000,134.0,4306403.0,DOIS IRMAOS
8625,DOIS IRMAOS,RS,RIO GRANDE DO SUL,23/04/2024,317000,634000,634000,134.0,4306403.0,DOIS IRMAOS
8625,DOIS IRMAOS,RS,RIO GRANDE DO SUL,30/04/2024,200000,400000,400000,134.0,4306403.0,DOIS IRMAOS
8627,DOM FELICIANO,RS,RIO GRANDE DO SUL,24/04/2024,41585,83170,83170,137.0,4306502.0,DOM FELICIANO
8629,DOM PEDRITO,RS,RIO GRANDE DO SUL,12/04/2024,50000,100000,100000,139.0,4306601.0,DOM PEDRITO
8629,DOM PEDRITO,RS,RIO GRANDE DO SUL,16/04/2024,1200000,2400000,2400000,139.0,4306601.0,DOM PEDRITO
8629,DOM PEDRITO,RS,RIO GRANDE DO SUL,08/05/2024,662997,662997,662997,139.0,4306601.0,DOM PEDRITO
8631,DONA FRANCISCA,RS,RIO GRANDE DO SUL,08/05/2024,224986,224986,224986,140.0,4306700.0,DONA FRANCISCA
8633,ENCANTADO,RS,RIO GRANDE DO SUL,12/04/2024,286500,573000,573000,144.0,4306809.0,ENCANTADO
8633,ENCANTADO,RS,RIO GRANDE DO SUL,22/04/2024,1350000,2700000,2700000,144.0,4306809.0,ENCANTADO
8635,ENCRUZILHADA DO SUL,RS,RIO GRANDE DO SUL,08/04/2024,238750,477500,477500,145.0,4306908.0,ENCRUZILHADA DO SUL
8635,ENCRUZILHADA DO SUL,RS,RIO GRANDE DO SUL,16/04/2024,560000,1120000,1120000,145.0,4306908.0,ENCRUZILHADA DO SUL
8635,ENCRUZILHADA DO SUL,RS,RIO GRANDE DO SUL,22/04/2024,630000,1260000,1260000,145.0,4306908.0,ENCRUZILHADA DO SUL
8635,ENCRUZILHADA DO SUL,RS,RIO GRANDE DO SUL,23/04/2024,800000,1600000,1600000,145.0,4306908.0,ENCRUZILHADA DO SUL
8635,ENCRUZILHADA DO SUL,RS,RIO GRANDE DO SUL,09/05/2024,199722,199722,199722,145.0,4306908.0,ENCRUZILHADA DO SUL
8637,ERECHIM,RS,RIO GRANDE DO SUL,16/04/2024,1460000,2920000,2920000,150.0,4307005.0,ERECHIM
8637,ERECHIM,RS,RIO GRANDE DO SUL,30/04/2024,650000,1300000,1300000,150.0,4307005.0,ERECHIM
8637,ERECHIM,RS,RIO GRANDE DO SUL,08/05/2024,299959,299959,299959,150.0,4307005.0,ERECHIM
8637,ERECHIM,RS,RIO GRANDE DO SUL,09/05/2024,99812,99812,99812,150.0,4307005.0,ERECHIM
8639,HERVAL,RS,RIO GRANDE DO SUL,16/04/2024,200000,400000,400000,152.0,4307104.0,HERVAL
8639,HERVAL,RS,RIO GRANDE DO SUL,23/04/2024,250000,500000,500000,152.0,4307104.0,HERVAL
8641,ERVAL GRANDE,RS,RIO GRANDE DO SUL,16/04/2024,370000,740000,740000,153.0,4307203.0,ERVAL GRANDE
8641,ERVAL GRANDE,RS,RIO GRANDE DO SUL,22/04/2024,630000,1260000,1260000,153.0,4307203.0,ERVAL GRANDE
8641,ERVAL GRANDE,RS,RIO GRANDE DO SUL,23/04/2024,250000,500000,500000,153.0,4307203.0,ERVAL GRANDE
8641,ERVAL GRANDE,RS,RIO GRANDE DO SUL,06/05/2024,50000,50000,50000,153.0,4307203.0,ERVAL GRANDE
8645,ESMERALDA,RS,RIO GRANDE DO SUL,16/04/2024,650000,1300000,1300000,155.0,4307401.0,ESMERALDA
8645,ESMERALDA,RS,RIO GRANDE DO SUL,08/05/2024,239248,239248,239248,155.0,4307401.0,ESMERALDA
8647,ESPUMOSO,RS,RIO GRANDE DO SUL,23/04/2024,200000,400000,400000,157.0,4307500.0,ESPUMOSO
8647,ESPUMOSO,RS,RIO GRANDE DO SUL,30/04/2024,21132,42264,42264,157.0,4307500.0,ESPUMOSO
8647,ESPUMOSO,RS,RIO GRANDE DO SUL,08/05/2024,19029,19029,19029,157.0,4307500.0,ESPUMOSO
8649,ESTANCIA VELHA,RS,RIO GRANDE DO SUL,16/04/2024,1367000,2734000,2734000,159.0,4307609.0,ESTANCIA VELHA
8649,ESTANCIA VELHA,RS,RIO GRANDE DO SUL,08/05/2024,234940,234940,234940,159.0,4307609.0,ESTANCIA VELHA
8651,ESTEIO,RS,RIO GRANDE DO SUL,16/04/2024,700000,1400000,1400000,160.0,4307708.0,ESTEIO
8651,ESTEIO,RS,RIO GRANDE DO SUL,22/04/2024,200000,400000,400000,160.0,4307708.0,ESTEIO
8651,ESTEIO,RS,RIO GRANDE DO SUL,29/04/2024,100000,200000,200000,160.0,4307708.0,ESTEIO
8651,ESTEIO,RS,RIO GRANDE DO SUL,08/05/2024,899993,899993,899993,160.0,4307708.0,ESTEIO
8653,ESTRELA,RS,RIO GRANDE DO SUL,16/04/2024,920000,1840000,1840000,161.0,4307807.0,ESTRELA
8653,ESTRELA,RS,RIO GRANDE DO SUL,22/04/2024,750000,1500000,1500000,161.0,4307807.0,ESTRELA
8653,ESTRELA,RS,RIO GRANDE DO SUL,23/04/2024,800000,1600000,1600000,161.0,4307807.0,ESTRELA
8653,ESTRELA,RS,RIO GRANDE DO SUL,30/04/2024,1120000,2240000,2240000,161.0,4307807.0,ESTRELA
8655,FARROUPILHA,RS,RIO GRANDE DO SUL,22/04/2024,400000,800000,800000,165.0,4307906.0,FARROUPILHA
8655,FARROUPILHA,RS,RIO GRANDE DO SUL,23/04/2024,3232000,6464000,6464000,165.0,4307906.0,FARROUPILHA
8655,FARROUPILHA,RS,RIO GRANDE DO SUL,25/04/2024,150000,300000,300000,165.0,4307906.0,FARROUPILHA
8655,FARROUPILHA,RS,RIO GRANDE DO SUL,26/04/2024,300000,600000,600000,165.0,4307906.0,FARROUPILHA
8655,FARROUPILHA,RS,RIO GRANDE DO SUL,30/04/2024,200000,400000,400000,165.0,4307906.0,FARROUPILHA
8655,FARROUPILHA,RS,RIO GRANDE DO SUL,08/05/2024,299966,299966,299966,165.0,4307906.0,FARROUPILHA
8657,FAXINAL DO SOTURNO,RS,RIO GRANDE DO SUL,22/04/2024,200000,400000,400000,166.0,4308003.0,FAXINAL DO SOTURNO
8657,FAXINAL DO SOTURNO,RS,RIO GRANDE DO SUL,23/04/2024,180000,360000,360000,166.0,4308003.0,FAXINAL DO SOTURNO
8659,FELIZ,RS,RIO GRANDE DO SUL,26/03/2024,50000,150000,150000,169.0,4308102.0,FELIZ
8659,FELIZ,RS,RIO GRANDE DO SUL,22/04/2024,370000,740000,740000,169.0,4308102.0,FELIZ
8659,FELIZ,RS,RIO GRANDE DO SUL,23/04/2024,750000,1500000,1500000,169.0,4308102.0,FELIZ
8659,FELIZ,RS,RIO GRANDE DO SUL,24/04/2024,238750,477500,477500,169.0,4308102.0,FELIZ
8661,FLORES DA CUNHA,RS,RIO GRANDE DO SUL,22/04/2024,320000,640000,640000,170.0,4308201.0,FLORES DA CUNHA
