"";"name_muni";"abbrev_state";"code_muni";"Data";"Valor"
"3069";"DOMPEDRODEALCANTARA";"RS";4306551;"03/05/2024";0
"3070";"DOMPEDRODEALCANTARA";"RS";4306551;"06/05/2024";0
"3071";"DOMPEDRODEALCANTARA";"RS";4306551;"07/05/2024";0
"3072";"DOMPEDRODEALCANTARA";"RS";4306551;"08/05/2024";83953
"3073";"DONAFRANCISCA";"RS";4306700;"26/03/2024";0
"3074";"DONAFRANCISCA";"RS";4306700;"01/04/2024";0
"3075";"DONAFRANCISCA";"RS";4306700;"05/04/2024";0
"3076";"DONAFRANCISCA";"RS";4306700;"08/04/2024";0
"3077";"DONAFRANCISCA";"RS";4306700;"09/04/2024";0
"3078";"DONAFRANCISCA";"RS";4306700;"10/04/2024";0
"3079";"DONAFRANCISCA";"RS";4306700;"12/04/2024";0
"3080";"DONAFRANCISCA";"RS";4306700;"15/04/2024";0
"3081";"DONAFRANCISCA";"RS";4306700;"16/04/2024";0
"3082";"DONAFRANCISCA";"RS";4306700;"17/04/2024";0
"3083";"DONAFRANCISCA";"RS";4306700;"18/04/2024";0
"3084";"DONAFRANCISCA";"RS";4306700;"19/04/2024";0
"3085";"DONAFRANCISCA";"RS";4306700;"22/04/2024";0
"3086";"DONAFRANCISCA";"RS";4306700;"23/04/2024";0
"3087";"DONAFRANCISCA";"RS";4306700;"24/04/2024";0
"3088";"DONAFRANCISCA";"RS";4306700;"25/04/2024";0
"3089";"DONAFRANCISCA";"RS";4306700;"26/04/2024";0
"3090";"DONAFRANCISCA";"RS";4306700;"29/04/2024";0
"3091";"DONAFRANCISCA";"RS";4306700;"30/04/2024";0
"3092";"DONAFRANCISCA";"RS";4306700;"02/05/2024";0
"3093";"DONAFRANCISCA";"RS";4306700;"03/05/2024";0
"3094";"DONAFRANCISCA";"RS";4306700;"06/05/2024";0
"3095";"DONAFRANCISCA";"RS";4306700;"07/05/2024";0
"3096";"DONAFRANCISCA";"RS";4306700;"08/05/2024";224986
"3097";"DOUTORMAURICIOCARDOSO";"RS";4306734;"26/03/2024";0
"3098";"DOUTORMAURICIOCARDOSO";"RS";4306734;"01/04/2024";0
"3099";"DOUTORMAURICIOCARDOSO";"RS";4306734;"05/04/2024";0
"3100";"DOUTORMAURICIOCARDOSO";"RS";4306734;"08/04/2024";0
"3101";"DOUTORMAURICIOCARDOSO";"RS";4306734;"09/04/2024";0
"3102";"DOUTORMAURICIOCARDOSO";"RS";4306734;"10/04/2024";0
"3103";"DOUTORMAURICIOCARDOSO";"RS";4306734;"12/04/2024";0
"3104";"DOUTORMAURICIOCARDOSO";"RS";4306734;"15/04/2024";0
"3105";"DOUTORMAURICIOCARDOSO";"RS";4306734;"16/04/2024";4e+05
"3106";"DOUTORMAURICIOCARDOSO";"RS";4306734;"17/04/2024";0
"3107";"DOUTORMAURICIOCARDOSO";"RS";4306734;"18/04/2024";0
"3108";"DOUTORMAURICIOCARDOSO";"RS";4306734;"19/04/2024";0
"3109";"DOUTORMAURICIOCARDOSO";"RS";4306734;"22/04/2024";0
"3110";"DOUTORMAURICIOCARDOSO";"RS";4306734;"23/04/2024";0
"3111";"DOUTORMAURICIOCARDOSO";"RS";4306734;"24/04/2024";0
"3112";"DOUTORMAURICIOCARDOSO";"RS";4306734;"25/04/2024";0
"3113";"DOUTORMAURICIOCARDOSO";"RS";4306734;"26/04/2024";0
"3114";"DOUTORMAURICIOCARDOSO";"RS";4306734;"29/04/2024";0
"3115";"DOUTORMAURICIOCARDOSO";"RS";4306734;"30/04/2024";0
"3116";"DOUTORMAURICIOCARDOSO";"RS";4306734;"02/05/2024";0
"3117";"DOUTORMAURICIOCARDOSO";"RS";4306734;"03/05/2024";0
"3118";"DOUTORMAURICIOCARDOSO";"RS";4306734;"06/05/2024";0
"3119";"DOUTORMAURICIOCARDOSO";"RS";4306734;"07/05/2024";0
"3120";"DOUTORMAURICIOCARDOSO";"RS";4306734;"08/05/2024";239290
"3121";"DOUTORRICARDO";"RS";4306759;"26/03/2024";0
"3122";"DOUTORRICARDO";"RS";4306759;"01/04/2024";0
"3123";"DOUTORRICARDO";"RS";4306759;"05/04/2024";0
"3124";"DOUTORRICARDO";"RS";4306759;"08/04/2024";0
"3125";"DOUTORRICARDO";"RS";4306759;"09/04/2024";0
"3126";"DOUTORRICARDO";"RS";4306759;"10/04/2024";0
"3127";"DOUTORRICARDO";"RS";4306759;"12/04/2024";477500
"3128";"DOUTORRICARDO";"RS";4306759;"15/04/2024";0
"3129";"DOUTORRICARDO";"RS";4306759;"16/04/2024";0
"3130";"DOUTORRICARDO";"RS";4306759;"17/04/2024";0
"3131";"DOUTORRICARDO";"RS";4306759;"18/04/2024";0
"3132";"DOUTORRICARDO";"RS";4306759;"19/04/2024";0
"3133";"DOUTORRICARDO";"RS";4306759;"22/04/2024";3e+05
"3134";"DOUTORRICARDO";"RS";4306759;"23/04/2024";2e+05
"3135";"DOUTORRICARDO";"RS";4306759;"24/04/2024";0
"3136";"DOUTORRICARDO";"RS";4306759;"25/04/2024";0
"3137";"DOUTORRICARDO";"RS";4306759;"26/04/2024";0
"3138";"DOUTORRICARDO";"RS";4306759;"29/04/2024";0
"3139";"DOUTORRICARDO";"RS";4306759;"30/04/2024";0
"3140";"DOUTORRICARDO";"RS";4306759;"02/05/2024";0
"3141";"DOUTORRICARDO";"RS";4306759;"03/05/2024";0
"3142";"DOUTORRICARDO";"RS";4306759;"06/05/2024";0
"3143";"DOUTORRICARDO";"RS";4306759;"07/05/2024";0
"3144";"DOUTORRICARDO";"RS";4306759;"08/05/2024";0
"3145";"ELDORADODOSUL";"RS";4306767;"26/03/2024";0
"3146";"ELDORADODOSUL";"RS";4306767;"01/04/2024";0
"3147";"ELDORADODOSUL";"RS";4306767;"05/04/2024";0
"3148";"ELDORADODOSUL";"RS";4306767;"08/04/2024";0
"3149";"ELDORADODOSUL";"RS";4306767;"09/04/2024";0
"3150";"ELDORADODOSUL";"RS";4306767;"10/04/2024";0
"3151";"ELDORADODOSUL";"RS";4306767;"12/04/2024";0
"3152";"ELDORADODOSUL";"RS";4306767;"15/04/2024";0
"3153";"ELDORADODOSUL";"RS";4306767;"16/04/2024";0
"3154";"ELDORADODOSUL";"RS";4306767;"17/04/2024";0
"3155";"ELDORADODOSUL";"RS";4306767;"18/04/2024";0
"3156";"ELDORADODOSUL";"RS";4306767;"19/04/2024";0
"3157";"ELDORADODOSUL";"RS";4306767;"22/04/2024";0
"3158";"ELDORADODOSUL";"RS";4306767;"23/04/2024";0
"3159";"ELDORADODOSUL";"RS";4306767;"24/04/2024";3173000
"3160";"ELDORADODOSUL";"RS";4306767;"25/04/2024";0
"3161";"ELDORADODOSUL";"RS";4306767;"26/04/2024";0
"3162";"ELDORADODOSUL";"RS";4306767;"29/04/2024";0
"3163";"ELDORADODOSUL";"RS";4306767;"30/04/2024";0
"3164";"ELDORADODOSUL";"RS";4306767;"02/05/2024";0
"3165";"ELDORADODOSUL";"RS";4306767;"03/05/2024";0
"3166";"ELDORADODOSUL";"RS";4306767;"06/05/2024";0
"3167";"ELDORADODOSUL";"RS";4306767;"07/05/2024";0
"3168";"ELDORADODOSUL";"RS";4306767;"08/05/2024";0
"3169";"ENCANTADO";"RS";4306809;"26/03/2024";0
"3170";"ENCANTADO";"RS";4306809;"01/04/2024";0
"3171";"ENCANTADO";"RS";4306809;"05/04/2024";0
"3172";"ENCANTADO";"RS";4306809;"08/04/2024";0
"3173";"ENCANTADO";"RS";4306809;"09/04/2024";0
"3174";"ENCANTADO";"RS";4306809;"10/04/2024";0
"3175";"ENCANTADO";"RS";4306809;"12/04/2024";573000
"3176";"ENCANTADO";"RS";4306809;"15/04/2024";0
"3177";"ENCANTADO";"RS";4306809;"16/04/2024";0
"3178";"ENCANTADO";"RS";4306809;"17/04/2024";0
"3179";"ENCANTADO";"RS";4306809;"18/04/2024";0
"3180";"ENCANTADO";"RS";4306809;"19/04/2024";0
"3181";"ENCANTADO";"RS";4306809;"22/04/2024";2700000
"3182";"ENCANTADO";"RS";4306809;"23/04/2024";0
"3183";"ENCANTADO";"RS";4306809;"24/04/2024";0
"3184";"ENCANTADO";"RS";4306809;"25/04/2024";0
"3185";"ENCANTADO";"RS";4306809;"26/04/2024";0
"3186";"ENCANTADO";"RS";4306809;"29/04/2024";0
"3187";"ENCANTADO";"RS";4306809;"30/04/2024";0
"3188";"ENCANTADO";"RS";4306809;"02/05/2024";0
"3189";"ENCANTADO";"RS";4306809;"03/05/2024";0
"3190";"ENCANTADO";"RS";4306809;"06/05/2024";0
"3191";"ENCANTADO";"RS";4306809;"07/05/2024";0
"3192";"ENCANTADO";"RS";4306809;"08/05/2024";0
"3193";"ENCRUZILHADADOSUL";"RS";4306908;"26/03/2024";0
"3194";"ENCRUZILHADADOSUL";"RS";4306908;"01/04/2024";0
"3195";"ENCRUZILHADADOSUL";"RS";4306908;"05/04/2024";0
"3196";"ENCRUZILHADADOSUL";"RS";4306908;"08/04/2024";477500
"3197";"ENCRUZILHADADOSUL";"RS";4306908;"09/04/2024";0
"3198";"ENCRUZILHADADOSUL";"RS";4306908;"10/04/2024";0
"3199";"ENCRUZILHADADOSUL";"RS";4306908;"12/04/2024";0
"3200";"ENCRUZILHADADOSUL";"RS";4306908;"15/04/2024";0
"3201";"ENCRUZILHADADOSUL";"RS";4306908;"16/04/2024";1120000
"3202";"ENCRUZILHADADOSUL";"RS";4306908;"17/04/2024";0
"3203";"ENCRUZILHADADOSUL";"RS";4306908;"18/04/2024";0
"3204";"ENCRUZILHADADOSUL";"RS";4306908;"19/04/2024";0
"3205";"ENCRUZILHADADOSUL";"RS";4306908;"22/04/2024";1260000
"3206";"ENCRUZILHADADOSUL";"RS";4306908;"23/04/2024";1600000
"3207";"ENCRUZILHADADOSUL";"RS";4306908;"24/04/2024";0
"3208";"ENCRUZILHADADOSUL";"RS";4306908;"25/04/2024";0
"3209";"ENCRUZILHADADOSUL";"RS";4306908;"26/04/2024";0
"3210";"ENCRUZILHADADOSUL";"RS";4306908;"29/04/2024";0
"3211";"ENCRUZILHADADOSUL";"RS";4306908;"30/04/2024";0
"3212";"ENCRUZILHADADOSUL";"RS";4306908;"02/05/2024";0
"3213";"ENCRUZILHADADOSUL";"RS";4306908;"03/05/2024";0
"3214";"ENCRUZILHADADOSUL";"RS";4306908;"06/05/2024";0
"3215";"ENCRUZILHADADOSUL";"RS";4306908;"07/05/2024";0
"3216";"ENCRUZILHADADOSUL";"RS";4306908;"08/05/2024";0
"3217";"ENGENHOVELHO";"RS";4306924;"26/03/2024";0
"3218";"ENGENHOVELHO";"RS";4306924;"01/04/2024";0
"3219";"ENGENHOVELHO";"RS";4306924;"05/04/2024";0
"3220";"ENGENHOVELHO";"RS";4306924;"08/04/2024";0
"3221";"ENGENHOVELHO";"RS";4306924;"09/04/2024";0
"3222";"ENGENHOVELHO";"RS";4306924;"10/04/2024";0
"3223";"ENGENHOVELHO";"RS";4306924;"12/04/2024";0
"3224";"ENGENHOVELHO";"RS";4306924;"15/04/2024";0
"3225";"ENGENHOVELHO";"RS";4306924;"16/04/2024";0
"3226";"ENGENHOVELHO";"RS";4306924;"17/04/2024";0
"3227";"ENGENHOVELHO";"RS";4306924;"18/04/2024";0
"3228";"ENGENHOVELHO";"RS";4306924;"19/04/2024";845930
"3229";"ENGENHOVELHO";"RS";4306924;"22/04/2024";0
"3230";"ENGENHOVELHO";"RS";4306924;"23/04/2024";0
"3231";"ENGENHOVELHO";"RS";4306924;"24/04/2024";1021070
"3232";"ENGENHOVELHO";"RS";4306924;"25/04/2024";0
"3233";"ENGENHOVELHO";"RS";4306924;"26/04/2024";0
"3234";"ENGENHOVELHO";"RS";4306924;"29/04/2024";0
"3235";"ENGENHOVELHO";"RS";4306924;"30/04/2024";0
"3236";"ENGENHOVELHO";"RS";4306924;"02/05/2024";0
"3237";"ENGENHOVELHO";"RS";4306924;"03/05/2024";0
"3238";"ENGENHOVELHO";"RS";4306924;"06/05/2024";0
"3239";"ENGENHOVELHO";"RS";4306924;"07/05/2024";0
"3240";"ENGENHOVELHO";"RS";4306924;"08/05/2024";99945
"3241";"ENTREIJUIS";"RS";4306932;"26/03/2024";0
"3242";"ENTREIJUIS";"RS";4306932;"01/04/2024";0
"3243";"ENTREIJUIS";"RS";4306932;"05/04/2024";0
"3244";"ENTREIJUIS";"RS";4306932;"08/04/2024";0
"3245";"ENTREIJUIS";"RS";4306932;"09/04/2024";0
"3246";"ENTREIJUIS";"RS";4306932;"10/04/2024";0
"3247";"ENTREIJUIS";"RS";4306932;"12/04/2024";0
"3248";"ENTREIJUIS";"RS";4306932;"15/04/2024";0
"3249";"ENTREIJUIS";"RS";4306932;"16/04/2024";620000
"3250";"ENTREIJUIS";"RS";4306932;"17/04/2024";0
"3251";"ENTREIJUIS";"RS";4306932;"18/04/2024";0
"3252";"ENTREIJUIS";"RS";4306932;"19/04/2024";0
"3253";"ENTREIJUIS";"RS";4306932;"22/04/2024";0
"3254";"ENTREIJUIS";"RS";4306932;"23/04/2024";1760000
"3255";"ENTREIJUIS";"RS";4306932;"24/04/2024";0
"3256";"ENTREIJUIS";"RS";4306932;"25/04/2024";0
"3257";"ENTREIJUIS";"RS";4306932;"26/04/2024";0
"3258";"ENTREIJUIS";"RS";4306932;"29/04/2024";0
"3259";"ENTREIJUIS";"RS";4306932;"30/04/2024";0
"3260";"ENTREIJUIS";"RS";4306932;"02/05/2024";0
"3261";"ENTREIJUIS";"RS";4306932;"03/05/2024";0
"3262";"ENTREIJUIS";"RS";4306932;"06/05/2024";0
"3263";"ENTREIJUIS";"RS";4306932;"07/05/2024";0
"3264";"ENTREIJUIS";"RS";4306932;"08/05/2024";0
"3265";"ENTRERIOSDOSUL";"RS";4306957;"26/03/2024";0
"3266";"ENTRERIOSDOSUL";"RS";4306957;"01/04/2024";0
"3267";"ENTRERIOSDOSUL";"RS";4306957;"05/04/2024";0
"3268";"ENTRERIOSDOSUL";"RS";4306957;"08/04/2024";0
"3269";"ENTRERIOSDOSUL";"RS";4306957;"09/04/2024";0
"3270";"ENTRERIOSDOSUL";"RS";4306957;"10/04/2024";0
"3271";"ENTRERIOSDOSUL";"RS";4306957;"12/04/2024";0
"3272";"ENTRERIOSDOSUL";"RS";4306957;"15/04/2024";0
"3273";"ENTRERIOSDOSUL";"RS";4306957;"16/04/2024";660000
"3274";"ENTRERIOSDOSUL";"RS";4306957;"17/04/2024";0
"3275";"ENTRERIOSDOSUL";"RS";4306957;"18/04/2024";0
"3276";"ENTRERIOSDOSUL";"RS";4306957;"19/04/2024";0
"3277";"ENTRERIOSDOSUL";"RS";4306957;"22/04/2024";0
"3278";"ENTRERIOSDOSUL";"RS";4306957;"23/04/2024";0
"3279";"ENTRERIOSDOSUL";"RS";4306957;"24/04/2024";0
"3280";"ENTRERIOSDOSUL";"RS";4306957;"25/04/2024";0
"3281";"ENTRERIOSDOSUL";"RS";4306957;"26/04/2024";0
"3282";"ENTRERIOSDOSUL";"RS";4306957;"29/04/2024";2e+05
"3283";"ENTRERIOSDOSUL";"RS";4306957;"30/04/2024";0
"3284";"ENTRERIOSDOSUL";"RS";4306957;"02/05/2024";0
"3285";"ENTRERIOSDOSUL";"RS";4306957;"03/05/2024";0
"3286";"ENTRERIOSDOSUL";"RS";4306957;"06/05/2024";0
"3287";"ENTRERIOSDOSUL";"RS";4306957;"07/05/2024";0
"3288";"ENTRERIOSDOSUL";"RS";4306957;"08/05/2024";403585
"3289";"EREBANGO";"RS";4306973;"26/03/2024";0
"3290";"EREBANGO";"RS";4306973;"01/04/2024";0
"3291";"EREBANGO";"RS";4306973;"05/04/2024";0
"3292";"EREBANGO";"RS";4306973;"08/04/2024";0
"3293";"EREBANGO";"RS";4306973;"09/04/2024";0
"3294";"EREBANGO";"RS";4306973;"10/04/2024";0
"3295";"EREBANGO";"RS";4306973;"12/04/2024";0
"3296";"EREBANGO";"RS";4306973;"15/04/2024";0
"3297";"EREBANGO";"RS";4306973;"16/04/2024";0
"3298";"EREBANGO";"RS";4306973;"17/04/2024";0
"3299";"EREBANGO";"RS";4306973;"18/04/2024";0
"3300";"EREBANGO";"RS";4306973;"19/04/2024";0
"3301";"EREBANGO";"RS";4306973;"22/04/2024";9e+05
"3302";"EREBANGO";"RS";4306973;"23/04/2024";0
"3303";"EREBANGO";"RS";4306973;"24/04/2024";0
"3304";"EREBANGO";"RS";4306973;"25/04/2024";0
"3305";"EREBANGO";"RS";4306973;"26/04/2024";0
"3306";"EREBANGO";"RS";4306973;"29/04/2024";0
"3307";"EREBANGO";"RS";4306973;"30/04/2024";0
"3308";"EREBANGO";"RS";4306973;"02/05/2024";0
"3309";"EREBANGO";"RS";4306973;"03/05/2024";0
"3310";"EREBANGO";"RS";4306973;"06/05/2024";0
"3311";"EREBANGO";"RS";4306973;"07/05/2024";0
"3312";"EREBANGO";"RS";4306973;"08/05/2024";0
"3313";"ERECHIM";"RS";4307005;"26/03/2024";0
"3314";"ERECHIM";"RS";4307005;"01/04/2024";0
"3315";"ERECHIM";"RS";4307005;"05/04/2024";0
"3316";"ERECHIM";"RS";4307005;"08/04/2024";0
"3317";"ERECHIM";"RS";4307005;"09/04/2024";0
"3318";"ERECHIM";"RS";4307005;"10/04/2024";0
"3319";"ERECHIM";"RS";4307005;"12/04/2024";0
"3320";"ERECHIM";"RS";4307005;"15/04/2024";0
"3321";"ERECHIM";"RS";4307005;"16/04/2024";2920000
"3322";"ERECHIM";"RS";4307005;"17/04/2024";0
"3323";"ERECHIM";"RS";4307005;"18/04/2024";0
"3324";"ERECHIM";"RS";4307005;"19/04/2024";0
"3325";"ERECHIM";"RS";4307005;"22/04/2024";0
"3326";"ERECHIM";"RS";4307005;"23/04/2024";0
"3327";"ERECHIM";"RS";4307005;"24/04/2024";0
"3328";"ERECHIM";"RS";4307005;"25/04/2024";0
"3329";"ERECHIM";"RS";4307005;"26/04/2024";0
"3330";"ERECHIM";"RS";4307005;"29/04/2024";0
"3331";"ERECHIM";"RS";4307005;"30/04/2024";1300000
"3332";"ERECHIM";"RS";4307005;"02/05/2024";0
"3333";"ERECHIM";"RS";4307005;"03/05/2024";0
"3334";"ERECHIM";"RS";4307005;"06/05/2024";0
"3335";"ERECHIM";"RS";4307005;"07/05/2024";0
"3336";"ERECHIM";"RS";4307005;"08/05/2024";299959
"3337";"ERNESTINA";"RS";4307054;"26/03/2024";0
"3338";"ERNESTINA";"RS";4307054;"01/04/2024";0
"3339";"ERNESTINA";"RS";4307054;"05/04/2024";0
"3340";"ERNESTINA";"RS";4307054;"08/04/2024";0
"3341";"ERNESTINA";"RS";4307054;"09/04/2024";0
"3342";"ERNESTINA";"RS";4307054;"10/04/2024";0
"3343";"ERNESTINA";"RS";4307054;"12/04/2024";0
"3344";"ERNESTINA";"RS";4307054;"15/04/2024";0
"3345";"ERNESTINA";"RS";4307054;"16/04/2024";0
"3346";"ERNESTINA";"RS";4307054;"17/04/2024";0
"3347";"ERNESTINA";"RS";4307054;"18/04/2024";0
"3348";"ERNESTINA";"RS";4307054;"19/04/2024";0
"3349";"ERNESTINA";"RS";4307054;"22/04/2024";0
"3350";"ERNESTINA";"RS";4307054;"23/04/2024";0
"3351";"ERNESTINA";"RS";4307054;"24/04/2024";8e+05
"3352";"ERNESTINA";"RS";4307054;"25/04/2024";0
"3353";"ERNESTINA";"RS";4307054;"26/04/2024";0
"3354";"ERNESTINA";"RS";4307054;"29/04/2024";0
"3355";"ERNESTINA";"RS";4307054;"30/04/2024";0
"3356";"ERNESTINA";"RS";4307054;"02/05/2024";0
"3357";"ERNESTINA";"RS";4307054;"03/05/2024";0
"3358";"ERNESTINA";"RS";4307054;"06/05/2024";0
"3359";"ERNESTINA";"RS";4307054;"07/05/2024";0
"3360";"ERNESTINA";"RS";4307054;"08/05/2024";0
"3361";"ERVALGRANDE";"RS";4307203;"26/03/2024";0
"3362";"ERVALGRANDE";"RS";4307203;"01/04/2024";0
"3363";"ERVALGRANDE";"RS";4307203;"05/04/2024";0
"3364";"ERVALGRANDE";"RS";4307203;"08/04/2024";0
"3365";"ERVALGRANDE";"RS";4307203;"09/04/2024";0
"3366";"ERVALGRANDE";"RS";4307203;"10/04/2024";0
"3367";"ERVALGRANDE";"RS";4307203;"12/04/2024";0
"3368";"ERVALGRANDE";"RS";4307203;"15/04/2024";0
"3369";"ERVALGRANDE";"RS";4307203;"16/04/2024";740000
"3370";"ERVALGRANDE";"RS";4307203;"17/04/2024";0
"3371";"ERVALGRANDE";"RS";4307203;"18/04/2024";0
"3372";"ERVALGRANDE";"RS";4307203;"19/04/2024";0
"3373";"ERVALGRANDE";"RS";4307203;"22/04/2024";1260000
"3374";"ERVALGRANDE";"RS";4307203;"23/04/2024";5e+05
"3375";"ERVALGRANDE";"RS";4307203;"24/04/2024";0
"3376";"ERVALGRANDE";"RS";4307203;"25/04/2024";0
"3377";"ERVALGRANDE";"RS";4307203;"26/04/2024";0
"3378";"ERVALGRANDE";"RS";4307203;"29/04/2024";0
"3379";"ERVALGRANDE";"RS";4307203;"30/04/2024";0
"3380";"ERVALGRANDE";"RS";4307203;"02/05/2024";0
"3381";"ERVALGRANDE";"RS";4307203;"03/05/2024";0
"3382";"ERVALGRANDE";"RS";4307203;"06/05/2024";50000
"3383";"ERVALGRANDE";"RS";4307203;"07/05/2024";0
"3384";"ERVALGRANDE";"RS";4307203;"08/05/2024";0
"3385";"ESMERALDA";"RS";4307401;"26/03/2024";0
"3386";"ESMERALDA";"RS";4307401;"01/04/2024";0
"3387";"ESMERALDA";"RS";4307401;"05/04/2024";0
"3388";"ESMERALDA";"RS";4307401;"08/04/2024";0
"3389";"ESMERALDA";"RS";4307401;"09/04/2024";0
"3390";"ESMERALDA";"RS";4307401;"10/04/2024";0
"3391";"ESMERALDA";"RS";4307401;"12/04/2024";0
"3392";"ESMERALDA";"RS";4307401;"15/04/2024";0
"3393";"ESMERALDA";"RS";4307401;"16/04/2024";1300000
"3394";"ESMERALDA";"RS";4307401;"17/04/2024";0
"3395";"ESMERALDA";"RS";4307401;"18/04/2024";0
"3396";"ESMERALDA";"RS";4307401;"19/04/2024";0
"3397";"ESMERALDA";"RS";4307401;"22/04/2024";0
"3398";"ESMERALDA";"RS";4307401;"23/04/2024";0
"3399";"ESMERALDA";"RS";4307401;"24/04/2024";0
"3400";"ESMERALDA";"RS";4307401;"25/04/2024";0
"3401";"ESMERALDA";"RS";4307401;"26/04/2024";0
"3402";"ESMERALDA";"RS";4307401;"29/04/2024";0
"3403";"ESMERALDA";"RS";4307401;"30/04/2024";0
"3404";"ESMERALDA";"RS";4307401;"02/05/2024";0
"3405";"ESMERALDA";"RS";4307401;"03/05/2024";0
"3406";"ESMERALDA";"RS";4307401;"06/05/2024";0
"3407";"ESMERALDA";"RS";4307401;"07/05/2024";0
"3408";"ESMERALDA";"RS";4307401;"08/05/2024";239248
"3409";"ESPERANCADOSUL";"RS";4307450;"26/03/2024";0
"3410";"ESPERANCADOSUL";"RS";4307450;"01/04/2024";0
"3411";"ESPERANCADOSUL";"RS";4307450;"05/04/2024";0
"3412";"ESPERANCADOSUL";"RS";4307450;"08/04/2024";0
"3413";"ESPERANCADOSUL";"RS";4307450;"09/04/2024";0
"3414";"ESPERANCADOSUL";"RS";4307450;"10/04/2024";0
"3415";"ESPERANCADOSUL";"RS";4307450;"12/04/2024";0
"3416";"ESPERANCADOSUL";"RS";4307450;"15/04/2024";0
"3417";"ESPERANCADOSUL";"RS";4307450;"16/04/2024";0
"3418";"ESPERANCADOSUL";"RS";4307450;"17/04/2024";0
"3419";"ESPERANCADOSUL";"RS";4307450;"18/04/2024";0
"3420";"ESPERANCADOSUL";"RS";4307450;"19/04/2024";0
"3421";"ESPERANCADOSUL";"RS";4307450;"22/04/2024";0
"3422";"ESPERANCADOSUL";"RS";4307450;"23/04/2024";0
"3423";"ESPERANCADOSUL";"RS";4307450;"24/04/2024";0
"3424";"ESPERANCADOSUL";"RS";4307450;"25/04/2024";0
"3425";"ESPERANCADOSUL";"RS";4307450;"26/04/2024";0
"3426";"ESPERANCADOSUL";"RS";4307450;"29/04/2024";0
"3427";"ESPERANCADOSUL";"RS";4307450;"30/04/2024";0
"3428";"ESPERANCADOSUL";"RS";4307450;"02/05/2024";0
"3429";"ESPERANCADOSUL";"RS";4307450;"03/05/2024";0
"3430";"ESPERANCADOSUL";"RS";4307450;"06/05/2024";0
"3431";"ESPERANCADOSUL";"RS";4307450;"07/05/2024";0
"3432";"ESPERANCADOSUL";"RS";4307450;"08/05/2024";351861
"3433";"ESPUMOSO";"RS";4307500;"26/03/2024";0
"3434";"ESPUMOSO";"RS";4307500;"01/04/2024";0
"3435";"ESPUMOSO";"RS";4307500;"05/04/2024";0
"3436";"ESPUMOSO";"RS";4307500;"08/04/2024";0
"3437";"ESPUMOSO";"RS";4307500;"09/04/2024";0
"3438";"ESPUMOSO";"RS";4307500;"10/04/2024";0
"3439";"ESPUMOSO";"RS";4307500;"12/04/2024";0
"3440";"ESPUMOSO";"RS";4307500;"15/04/2024";0
"3441";"ESPUMOSO";"RS";4307500;"16/04/2024";0
"3442";"ESPUMOSO";"RS";4307500;"17/04/2024";0
"3443";"ESPUMOSO";"RS";4307500;"18/04/2024";0
"3444";"ESPUMOSO";"RS";4307500;"19/04/2024";0
"3445";"ESPUMOSO";"RS";4307500;"22/04/2024";0
"3446";"ESPUMOSO";"RS";4307500;"23/04/2024";4e+05
"3447";"ESPUMOSO";"RS";4307500;"24/04/2024";0
"3448";"ESPUMOSO";"RS";4307500;"25/04/2024";0
"3449";"ESPUMOSO";"RS";4307500;"26/04/2024";0
"3450";"ESPUMOSO";"RS";4307500;"29/04/2024";0
"3451";"ESPUMOSO";"RS";4307500;"30/04/2024";42264
"3452";"ESPUMOSO";"RS";4307500;"02/05/2024";0
"3453";"ESPUMOSO";"RS";4307500;"03/05/2024";0
"3454";"ESPUMOSO";"RS";4307500;"06/05/2024";0
"3455";"ESPUMOSO";"RS";4307500;"07/05/2024";0
"3456";"ESPUMOSO";"RS";4307500;"08/05/2024";19029
"3457";"ESTACAO";"RS";4307559;"26/03/2024";0
"3458";"ESTACAO";"RS";4307559;"01/04/2024";0
"3459";"ESTACAO";"RS";4307559;"05/04/2024";0
"3460";"ESTACAO";"RS";4307559;"08/04/2024";0
"3461";"ESTACAO";"RS";4307559;"09/04/2024";0
"3462";"ESTACAO";"RS";4307559;"10/04/2024";0
"3463";"ESTACAO";"RS";4307559;"12/04/2024";0
"3464";"ESTACAO";"RS";4307559;"15/04/2024";0
"3465";"ESTACAO";"RS";4307559;"16/04/2024";0
"3466";"ESTACAO";"RS";4307559;"17/04/2024";0
"3467";"ESTACAO";"RS";4307559;"18/04/2024";0
"3468";"ESTACAO";"RS";4307559;"19/04/2024";0
"3469";"ESTACAO";"RS";4307559;"22/04/2024";2300000
"3470";"ESTACAO";"RS";4307559;"23/04/2024";0
"3471";"ESTACAO";"RS";4307559;"24/04/2024";0
"3472";"ESTACAO";"RS";4307559;"25/04/2024";0
"3473";"ESTACAO";"RS";4307559;"26/04/2024";0
"3474";"ESTACAO";"RS";4307559;"29/04/2024";0
"3475";"ESTACAO";"RS";4307559;"30/04/2024";0
"3476";"ESTACAO";"RS";4307559;"02/05/2024";0
"3477";"ESTACAO";"RS";4307559;"03/05/2024";0
"3478";"ESTACAO";"RS";4307559;"06/05/2024";0
"3479";"ESTACAO";"RS";4307559;"07/05/2024";0
"3480";"ESTACAO";"RS";4307559;"08/05/2024";0
"3481";"ESTANCIAVELHA";"RS";4307609;"26/03/2024";0
"3482";"ESTANCIAVELHA";"RS";4307609;"01/04/2024";0
"3483";"ESTANCIAVELHA";"RS";4307609;"05/04/2024";0
